---RUN_DATA---
Pipeline_version:   v1.0.0
Pipeline_runname:   condescending_hypatia
Pipeline_session:   6916224a-a2ff-4cf7-af13-6905ff97e429
Pipeline_duration:  67923
Pipeline_datastrt:  2023-11-09T13:45:10.867915Z
Pipeline_datecomp:  2023-11-10T08:37:14.023330Z
Pipeline_entrypnt:  RAPID
---INPUT_DATA---
InputSampleID:      ilHyaOcna1_2
InputYamlFile:      /lustre/scratch123/tol/resources/treeval/treeval_yaml/ilHyaOcna1.yaml
InputAssemblyData:  [[id:ilHyaOcna1_2, sz:1507528488, ln:insects, tk:TOL], /lustre/scratch125/tol/teams/meier/data/assemblies_Sanger/insects/Hyalyris_ocna/assembly/draft/treeval/ilHyaOcna1_2/data/ref.fa]
Input_PacBio_Files: [[id:pacbio, sz:5033499535], /lustre/scratch125/tol/teams/meier/data/assemblies_Sanger/insects/Hyalyris_ocna/assembly/draft/treeval/ilHyaOcna1_2/working/work/c1/d667cc1b26ae796c5a7c1ed69301f2/in/m64222e_230628_010420.ccs.bc2057--bc2057.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:37547894452], /lustre/scratch125/tol/teams/meier/data/assemblies_Sanger/insects/Hyalyris_ocna/assembly/draft/treeval/ilHyaOcna1_2/working/work/0f/e283e4c9182387de5c1e03613e909e/in/47341_1#8.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:MINIMAP2_ALIGN (ilHyaOcna1_1)	COMPLETED	-	16	100 GB	1	4h 47m 6s	1209.5%	3.7%	14.2 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_MERGE (ilHyaOcna1)	COMPLETED	-	16	150 GB	1	54s	524.0%	0.0%	21 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_SORT (ilHyaOcna1)	COMPLETED	-	8	36 GB	1	2m 6s	514.3%	1.6%	6.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:SAMTOOLS_VIEW (ilHyaOcna1)	COMPLETED	-	2	12 GB	1	4m 9s	103.3%	0.0%	12.3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_BAMTOBED (ilHyaOcna1)	COMPLETED	-	6	36 GB	1	2m 12s	99.6%	0.0%	7.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_GENOMECOV (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	16s	96.7%	0.1%	263.8 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GNU_SORT (ilHyaOcna1)	COMPLETED	-	2	12 GB	1	3.3s	135.8%	0.0%	332.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GETMINMAXPUNCHES (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	1.1s	94.6%	0.0%	9.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BED2BW_NORMAL (ilHyaOcna1_1)	COMPLETED	-	2	20 GB	1	5s	95.9%	0.0%	18.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:GRAPHOVERALLCOVERAGE (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	3s	97.5%	0.0%	6.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_MERGE_MIN (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	0ms	49.6%	0.0%	3 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BEDTOOLS_MERGE_MAX (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	0ms	45.7%	0.0%	3.1 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:FINDHALFCOVERAGE (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	5s	76.2%	0.0%	14.7 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:LONGREADCOVERAGESCALELOG (ilHyaOcna1)	COMPLETED	-	1	6 GB	1	8s	79.9%	0.0%	18 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:LONGREAD_COVERAGE:BED2BW_LOG (ilHyaOcna1_1)	COMPLETED	-	2	20 GB	1	5s	95.9%	0.0%	19.5 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	58m 50s	1463.6%	8.0%	30.5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	1h 3m 37s	1501.4%	4.1%	31.6 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	55m 19s	1516.0%	4.0%	30.6 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	46m 49s	1277.6%	7.9%	31.1 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	53m 18s	1507.2%	8.0%	30.6 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	51m 59s	1513.7%	8.0%	30.7 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	1h 20m 21s	1136.8%	8.2%	31.5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (ilHyaOcna1_1)	COMPLETED	-	16	130 GB	1	1h 2m 6s	1516.0%	8.2%	31.3 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SAMTOOLS_MERGE (ilHyaOcna1_1)	COMPLETED	-	16	150 GB	1	22m 54s	592.9%	0.0%	36.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXTMAP_STANDRD (ilHyaOcna1_1)	COMPLETED	-	16	3 GB	1	18m 8s	221.9%	0.5%	2 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SNAPSHOT_SRES (ilHyaOcna1_1)	COMPLETED	-	1	6 GB	1	5s	74.1%	0.0%	15.9 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXT_INGEST_SNDRD:PRETEXT_GRAPH (ilHyaOcna1_1)	COMPLETED	-	1	100 MB	1	11s	94.6%	0.0%	72.4 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:SAMTOOLS_MARKDUP (ilHyaOcna1_1)	COMPLETED	-	12	100 GB	1	20m 54s	754.7%	0.1%	930.5 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXTMAP_HIGHRES (ilHyaOcna1_1)	COMPLETED	-	20	16 GB	1	37m 15s	192.8%	1.7%	6.6 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:PRETEXT_INGEST_HIRES:PRETEXT_GRAPH (ilHyaOcna1_1)	COMPLETED	-	1	100 MB	1	27s	74.5%	0.0%	50.2 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:BAMTOBED_SORT (ilHyaOcna1_1)	COMPLETED	-	12	100 GB	1	1h 29m 10s	413.9%	6.4%	48.2 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:GET_PAIRED_CONTACT_BED (ilHyaOcna1_1)	COMPLETED	-	2	12 GB	1	1h 54m 59s	96.3%	0.0%	25.6 MB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:COOLER_CLOAD (ilHyaOcna1_1)	COMPLETED	-	16	100 GB	1	18m 23s	99.6%	0.9%	3.5 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:HIC_MAPPING:COOLER_ZOOMIFY (ilHyaOcna1_1)	COMPLETED	-	12	72 GB	1	15m 17s	343.5%	5.2%	27.8 GB
RAPID:SANGERTOL_TREEVAL_RAPID:TREEVAL_RAPID:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	-	1	6 GB	1	4.2s	3.7%	0.0%	11.5 MB
