---RUN_DATA---
Pipeline_version:   v1.0.2
Pipeline_runname:   scruffy_mclean
Pipeline_session:   43f4fbd3-6f03-4c32-8fff-c54c15d8d7ac
Pipeline_duration:  31595
Pipeline_datastrt:  2024-03-11T11:25:35.860475Z
Pipeline_datecomp:  2024-03-11T20:12:11.436020Z
Pipeline_entrypnt:  RAPID_TOL
---INPUT_DATA---
InputSampleID:      icHalBino1_1
InputYamlFile:      /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/icHalBino1_1.yaml
InputAssemblyData:  [[id:icHalBino1_1, sz:213843875, ln:insects, tk:null], /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/data/ref.fa]
Input_PacBio_Files: [[id:read, sz:2376348825], /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/working/work/bd/bce03b106caac56c3ab5a762afbf5b/in/m84093_240302_121601_s2.ccs.bc2020.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:35751232264, cn:8], /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/working/work/cb/4e8749ba8ab6232a6269b4b4b4b56e/in/47093_3#4.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:SAMTOOLS_MERGE (icHalBino1)	COMPLETED	-	16	50 GB	1	1m 17s	362.8%	0.0%	20.7 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:SAMTOOLS_SORT (icHalBino1)	COMPLETED	-	8	36 GB	1	3m 13s	269.2%	1.6%	6.1 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:SAMTOOLS_VIEW_FILTER_PRIMARY (icHalBino1)	COMPLETED	-	2	12 GB	1	4m	85.2%	0.0%	12.1 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 25m 51s	1325.4%	7.5%	29.3 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BEDTOOLS_BAMTOBED (icHalBino1)	COMPLETED	-	6	36 GB	1	2m	100.0%	0.0%	7.5 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BEDTOOLS_GENOMECOV (icHalBino1)	COMPLETED	-	1	6 GB	1	8s	97.4%	0.0%	117.3 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:GNU_SORT (icHalBino1)	COMPLETED	-	2	12 GB	1	2.7s	130.3%	0.1%	291.2 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 26m 57s	1460.7%	3.6%	28.4 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BED2BW_NORMAL (icHalBino1_1)	COMPLETED	-	2	1 GB	1	4s	97.6%	0.0%	17.1 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:GRAPHOVERALLCOVERAGE (icHalBino1)	COMPLETED	-	1	6 GB	1	4s	94.5%	0.0%	6.9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:GETMINMAXPUNCHES (icHalBino1)	COMPLETED	-	1	6 GB	1	1.5s	94.3%	0.0%	9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BEDTOOLS_MERGE_MAX (icHalBino1)	COMPLETED	-	1	6 GB	1	0ms	74.0%	0.0%	3 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BEDTOOLS_MERGE_MIN (icHalBino1)	COMPLETED	-	1	6 GB	1	0ms	46.5%	0.0%	3.2 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:LONGREADCOVERAGESCALELOG (icHalBino1)	COMPLETED	-	1	6 GB	1	11s	87.0%	0.0%	17.7 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:FINDHALFCOVERAGE (icHalBino1)	COMPLETED	-	1	6 GB	1	4s	97.7%	0.0%	14.9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:AVGCOV (icHalBino1)	COMPLETED	-	1	6 GB	1	3.7s	92.1%	0.0%	11.6 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BED2BW_LOG (icHalBino1_1)	COMPLETED	-	2	1 GB	1	4s	97.5%	0.0%	15.7 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 27m 26s	1498.4%	3.7%	28.5 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:READ_COVERAGE:BED2BW_AVGCOV (icHalBino1)	COMPLETED	-	2	1 GB	1	0ms	82.8%	0.0%	4 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 26m 7s	1502.6%	3.9%	30.5 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 27m 37s	1312.3%	7.5%	29.1 GB
